"Category1","Category2","Category3","Date","Value"
"A","C","W",2011-06-01,0
"A","C","W",2011-07-01,0
"A","C","W",2011-08-01,0
"A","C","W",2011-09-01,0
"A","C","W",2011-10-01,0
"A","C","W",2011-11-01,0
"A","C","W",2011-12-01,0
"A","C","W",2012-01-01,0
"A","C","W",2012-02-01,0
"A","C","W",2012-03-01,0
"A","C","W",2012-04-01,0
"A","C","W",2012-05-01,0
"A","C","W",2012-06-01,0
"A","C","W",2012-07-01,0
"A","C","W",2012-08-01,0
"A","C","W",2012-09-01,0
"A","C","W",2012-10-01,0
"A","C","W",2012-11-01,0
"A","C","W",2012-12-01,0
"A","C","W",2013-01-01,956402
"A","C","W",2013-02-01,933713
"A","C","W",2013-03-01,974463
"A","C","W",2013-04-01,650066
"A","C","W",2013-05-01,620929
"A","C","W",2013-06-01,766023
"A","C","W",2013-07-01,683457
"A","C","W",2013-08-01,751612
"A","C","W",2013-09-01,894329
"A","C","W",2013-10-01,680494
"A","C","W",2013-11-01,943100
"A","C","W",2013-12-01,1244070
"A","C","W",2014-01-01,708683
"A","C","W",2014-02-01,906775
"A","C","W",2014-03-01,1053858
"A","C","W",2014-04-01,828419
"A","C","W",2014-05-01,633212
"A","C","W",2014-06-01,772040
"A","C","W",2014-07-01,691895
"A","C","W",2014-08-01,745999
"A","C","W",2014-09-01,922451
"A","C","W",2014-10-01,725089
"A","C","W",2014-11-01,978041
"A","C","W",2014-12-01,1295378
"A","C","W",2015-01-01,721338
"A","C","W",2015-02-01,849348
"A","C","W",2015-03-01,871380
"A","C","W",2015-04-01,597058
"A","C","W",2015-05-01,566701
"A","C","W",2015-06-01,717526
"A","C","W",2015-07-01,622300
"A","C","W",2015-08-01,741091
"A","C","W",2015-09-01,796143
"A","C","W",2015-10-01,613470
"A","C","W",2015-11-01,842547
"A","C","W",2015-12-01,1168420
"A","C","W",2016-01-01,620467
"A","C","W",2016-02-01,736245
"A","C","W",2016-03-01,785630
"A","C","W",2016-04-01,575230
"A","C","W",2016-05-01,556498
"A","C","W",2016-06-01,683815
"A","C","W",2016-07-01,570541
"A","C","W",2016-08-01,665876
"A","C","W",2010-12-01,0
"A","C","W",2011-01-01,0
"A","C","W",2011-02-01,0
"A","C","W",2011-03-01,0
"A","C","W",2011-04-01,0
"A","C","W",2011-05-01,0
"A","C","W",2011-06-01,0
"A","C","W",2011-07-01,0
"A","C","W",2011-08-01,0
"A","C","W",2011-09-01,0
"A","C","W",2011-10-01,0
"A","C","W",2011-11-01,0
"A","C","W",2011-12-01,0
"A","C","W",2012-01-01,0
"A","C","W",2012-02-01,0
"A","C","W",2012-03-01,0
"A","C","W",2012-04-01,0
"A","C","W",2012-05-01,0
"A","C","W",2012-06-01,0
"A","C","W",2012-07-01,0
"A","C","W",2012-08-01,0
"A","C","W",2012-09-01,0
"A","C","W",2012-10-01,0
"A","C","W",2012-11-01,0
"A","C","W",2012-12-01,0
"A","C","W",2013-01-01,834958
"A","C","W",2013-02-01,853173
"A","C","W",2013-03-01,887377
"A","C","W",2013-04-01,600133
"A","C","W",2013-05-01,623011
"A","C","W",2013-06-01,813397
"A","C","W",2013-07-01,776620
"A","C","W",2013-08-01,957051
"A","C","W",2013-09-01,896251
"A","C","W",2013-10-01,633605
"A","C","W",2013-11-01,1226243
"A","C","W",2013-12-01,1536219
"A","C","W",2014-01-01,603820
"A","C","W",2014-02-01,835718
"A","C","W",2014-03-01,844671
"A","C","W",2014-04-01,622792
"A","C","W",2014-05-01,626433
"A","C","W",2014-06-01,795337
"A","C","W",2014-07-01,792226
"A","C","W",2014-08-01,1035867
"A","C","W",2014-09-01,955771
"A","C","W",2014-10-01,650756
"A","C","W",2014-11-01,1226462
"A","C","W",2014-12-01,1636712
"A","C","W",2015-01-01,650399
"A","C","W",2015-02-01,817391
"A","C","W",2015-03-01,850670
"A","C","W",2015-04-01,608180
"A","C","W",2015-05-01,643964
"A","C","W",2015-06-01,795468
"A","C","W",2015-07-01,743806
"A","C","W",2015-08-01,1083293
"A","C","W",2015-09-01,965092
"A","C","W",2015-10-01,612730
"A","C","W",2015-11-01,1140668
"A","C","W",2015-12-01,1653718
"A","C","W",2016-01-01,617649
"A","C","W",2016-02-01,771306
"A","C","W",2016-03-01,803111
"A","C","W",2016-04-01,605105
"A","C","W",2016-05-01,604519
"A","C","W",2016-06-01,795786
"A","C","W",2016-07-01,712382
"A","C","W",2016-08-01,1012667
"A","C","NULL",2010-12-01,0
"A","C","NULL",2011-01-01,0
"A","C","NULL",2011-02-01,0
"A","C","NULL",2011-03-01,0
"A","C","NULL",2011-04-01,0
"A","C","NULL",2011-05-01,0
"A","C","NULL",2011-06-01,0
"A","C","NULL",2011-07-01,0
"A","C","NULL",2011-08-01,0
"A","C","NULL",2011-09-01,0
"A","C","NULL",2011-10-01,0
"A","C","NULL",2011-11-01,0
"A","C","NULL",2011-12-01,0
"A","C","NULL",2012-01-01,0
"A","C","NULL",2012-02-01,0
"A","C","NULL",2012-03-01,0
"A","C","NULL",2012-04-01,0
"A","C","NULL",2012-05-01,0
"A","C","NULL",2012-06-01,0
"A","C","NULL",2012-07-01,0
"A","C","NULL",2012-08-01,0
"A","C","NULL",2012-09-01,0
"A","C","NULL",2012-10-01,0
"A","C","NULL",2012-11-01,0
"A","C","NULL",2012-12-01,0
"A","C","NULL",2013-01-01,1713930
"A","C","NULL",2013-02-01,2542454
"A","C","NULL",2013-03-01,2660728
"A","C","NULL",2013-04-01,1907625
"A","C","NULL",2013-05-01,2379282
"A","C","NULL",2013-06-01,3080144
"A","C","NULL",2013-07-01,3224878
"A","C","NULL",2013-08-01,3394742
"A","C","NULL",2013-09-01,4364957
"A","C","NULL",2013-10-01,3782080
"A","C","NULL",2013-11-01,14128671
"A","C","NULL",2013-12-01,17706565
"A","C","NULL",2014-01-01,3192247
"A","C","NULL",2014-02-01,4956602
"A","C","NULL",2014-03-01,4203325
"A","C","NULL",2014-04-01,2782818
"A","C","NULL",2014-05-01,2898812
"A","C","NULL",2014-06-01,3430063
"A","C","NULL",2014-07-01,3216239
"A","C","NULL",2014-08-01,3461445
"A","C","NULL",2014-09-01,4228803
"A","C","NULL",2014-10-01,2966202
"A","C","NULL",2014-11-01,16570680
"A","C","NULL",2014-12-01,16012143
"A","C","NULL",2015-01-01,2597586
"A","C","NULL",2015-02-01,4277645
"A","C","NULL",2015-03-01,4222646
"A","C","NULL",2015-04-01,2482667
"A","C","NULL",2015-05-01,2994750
"A","C","NULL",2015-06-01,3484683
"A","C","NULL",2015-07-01,2808041
"A","C","NULL",2015-08-01,2914893
"A","C","NULL",2015-09-01,3416990
"A","C","NULL",2015-10-01,2396671
"A","C","NULL",2015-11-01,10715665
"A","C","NULL",2015-12-01,13686432
"A","C","NULL",2016-01-01,1840053
"A","C","NULL",2016-02-01,3333653
"A","C","NULL",2016-03-01,3324171
"A","C","NULL",2016-04-01,2073291
"A","C","NULL",2016-05-01,2196487
"A","C","NULL",2016-06-01,2663164
"A","C","NULL",2016-07-01,2071524
"A","C","NULL",2016-08-01,2255140
"A","C","NULL",2010-12-01,0
"A","C","NULL",2011-01-01,0
"A","C","NULL",2011-02-01,0
"A","C","NULL",2011-03-01,0
"A","C","NULL",2011-04-01,0
"A","C","NULL",2011-05-01,0
"A","C","NULL",2011-06-01,0
"A","C","NULL",2011-07-01,0
"A","C","NULL",2011-08-01,0
"A","C","NULL",2011-09-01,0
"A","C","NULL",2011-10-01,0
"A","C","NULL",2011-11-01,0
"A","C","NULL",2011-12-01,0
"A","C","NULL",2012-01-01,0
"A","C","NULL",2012-02-01,0
"A","C","NULL",2012-03-01,0
"A","C","NULL",2012-04-01,0
"A","C","NULL",2012-05-01,0
"A","C","NULL",2012-06-01,0
"A","C","NULL",2012-07-01,0
"A","C","NULL",2012-08-01,0
"A","C","NULL",2012-09-01,0
"A","C","NULL",2012-10-01,0
"A","C","NULL",2012-11-01,0
"A","C","NULL",2012-12-01,0
"A","C","NULL",2013-01-01,4106273
"A","C","NULL",2013-02-01,3557565
"A","C","NULL",2013-03-01,3970685
"A","C","NULL",2013-04-01,3132064
"A","C","NULL",2013-05-01,3411462
"A","C","NULL",2013-06-01,3473189
"A","C","NULL",2013-07-01,2685240
"A","C","NULL",2013-08-01,2558772
"A","C","NULL",2013-09-01,3003615
"A","C","NULL",2013-10-01,2909287
"A","C","NULL",2013-11-01,9066096
"A","C","NULL",2013-12-01,9800262
"A","C","NULL",2014-01-01,2274729
"A","C","NULL",2014-02-01,2934743
"A","C","NULL",2014-03-01,2966648
"A","C","NULL",2014-04-01,2148019
"A","C","NULL",2014-05-01,2465328
"A","C","NULL",2014-06-01,3654237
"A","C","NULL",2014-07-01,2329037
"A","C","NULL",2014-08-01,2962982
"A","C","NULL",2014-09-01,2802640
"A","C","NULL",2014-10-01,2603357
"A","C","NULL",2014-11-01,6876246
"A","C","NULL",2014-12-01,7408985
"A","C","NULL",2015-01-01,1565063
"A","C","NULL",2015-02-01,2058759
"A","C","NULL",2015-03-01,2269806
"A","C","NULL",2015-04-01,1487447
"A","C","NULL",2015-05-01,1657348
"A","C","NULL",2015-06-01,2253697
"A","C","NULL",2015-07-01,1737248
"A","C","NULL",2015-08-01,1504854
"A","C","NULL",2015-09-01,1785035
"A","C","NULL",2015-10-01,1190446
"A","C","NULL",2015-11-01,4877800
"A","C","NULL",2015-12-01,6738023
"A","C","NULL",2016-01-01,1291496
"A","C","NULL",2016-02-01,1376122
"A","C","NULL",2016-03-01,1768075
"A","C","NULL",2016-04-01,1757532
"A","C","NULL",2016-05-01,1686084
"A","C","NULL",2016-06-01,1891333
"A","C","NULL",2016-07-01,1432650
"A","C","NULL",2016-08-01,1511162
"A","C","NULL",2010-12-01,0
"A","C","NULL",2011-01-01,0
"A","C","NULL",2011-02-01,0
"A","C","NULL",2011-03-01,0
"A","C","NULL",2011-04-01,0
"A","C","NULL",2011-05-01,0
"A","C","NULL",2011-06-01,0
"A","C","NULL",2011-07-01,0
"A","C","NULL",2011-08-01,0
"A","C","NULL",2011-09-01,0
"A","C","NULL",2011-10-01,0
"A","C","NULL",2011-11-01,0
"A","C","NULL",2011-12-01,0
"A","C","NULL",2012-01-01,0
"A","C","NULL",2012-02-01,0
"A","C","NULL",2012-03-01,0
"A","C","NULL",2012-04-01,0
"A","C","NULL",2012-05-01,0
"A","C","NULL",2012-06-01,0
"A","C","NULL",2012-07-01,0
"A","C","NULL",2012-08-01,0
"A","C","NULL",2012-09-01,0
"A","C","NULL",2012-10-01,0
"A","C","NULL",2012-11-01,0
"A","C","NULL",2012-12-01,0
"A","C","NULL",2013-01-01,4196
"A","C","NULL",2013-02-01,7350
"A","C","NULL",2013-03-01,6216
"A","C","NULL",2013-04-01,6506
"A","C","NULL",2013-05-01,13825
"A","C","NULL",2013-06-01,3149
"A","C","NULL",2013-07-01,1389
"A","C","NULL",2013-08-01,3520
"A","C","NULL",2013-09-01,8418
"A","C","NULL",2013-10-01,4502
"A","C","NULL",2013-11-01,42081
"A","C","NULL",2013-12-01,47427
"A","C","NULL",2014-01-01,-2503
"A","C","NULL",2014-02-01,5249
"A","C","NULL",2014-03-01,8586
"A","C","NULL",2014-04-01,6729
"A","C","NULL",2014-05-01,4934
"A","C","NULL",2014-06-01,13779
"A","C","NULL",2014-07-01,5860
"A","C","NULL",2014-08-01,5148
"A","C","NULL",2014-09-01,7187
"A","C","NULL",2014-10-01,6231
"A","C","NULL",2014-11-01,16195
"A","C","NULL",2014-12-01,60534
"A","C","NULL",2015-01-01,5961
"A","C","NULL",2015-02-01,3006
"A","C","NULL",2015-03-01,9227
"A","C","NULL",2015-04-01,7243
"A","C","NULL",2015-05-01,4797
"A","C","NULL",2015-06-01,3998
"A","C","NULL",2015-07-01,1673
"A","C","NULL",2015-08-01,1007
"A","C","NULL",2015-09-01,2813
"A","C","NULL",2015-10-01,2726
"A","C","NULL",2015-11-01,1190
"A","C","NULL",2015-12-01,2350
"A","C","NULL",2016-01-01,356
"A","C","NULL",2016-02-01,717
"A","C","NULL",2016-03-01,2579
"A","C","NULL",2016-04-01,987
"A","C","NULL",2016-05-01,524
"A","C","NULL",2016-06-01,921
"A","C","NULL",2016-07-01,1633
"A","C","NULL",2016-08-01,402
"A","C","NULL",2010-12-01,0
"A","C","NULL",2011-01-01,0
"A","C","NULL",2011-02-01,0
"A","C","NULL",2011-03-01,0
"A","C","NULL",2011-04-01,0
"A","C","NULL",2011-05-01,0
"A","C","NULL",2011-06-01,0
"A","C","NULL",2011-07-01,0
"A","C","NULL",2011-08-01,0
"A","C","NULL",2011-09-01,0
"A","C","NULL",2011-10-01,0
"A","C","NULL",2011-11-01,0
"A","C","NULL",2011-12-01,0
"A","C","NULL",2012-01-01,0
"A","C","NULL",2012-02-01,0
"A","C","NULL",2012-03-01,0
"A","C","NULL",2012-04-01,0
"A","C","NULL",2012-05-01,0
"A","C","NULL",2012-06-01,0
"A","C","NULL",2012-07-01,0
"A","C","NULL",2012-08-01,0
"A","C","NULL",2012-09-01,0
"A","C","NULL",2012-10-01,0
"A","C","NULL",2012-11-01,0
"A","C","NULL",2012-12-01,0
"A","C","NULL",2013-01-01,99635
"A","C","NULL",2013-02-01,159773
"A","C","NULL",2013-03-01,154212
"A","C","NULL",2013-04-01,107005
"A","C","NULL",2013-05-01,117990
"A","C","NULL",2013-06-01,172815
"A","C","NULL",2013-07-01,177049
"A","C","NULL",2013-08-01,249174
"A","C","NULL",2013-09-01,323100
"A","C","NULL",2013-10-01,262768
"A","C","NULL",2013-11-01,1005389
"A","C","NULL",2013-12-01,894600
"A","C","NULL",2014-01-01,346778
"A","C","NULL",2014-02-01,304611
"A","C","NULL",2014-03-01,289595
"A","C","NULL",2014-04-01,198014
"A","C","NULL",2014-05-01,165438
"A","C","NULL",2014-06-01,229653
"A","C","NULL",2014-07-01,226668
"A","C","NULL",2014-08-01,292174
"A","C","NULL",2014-09-01,308046
"A","C","NULL",2014-10-01,172264
"A","C","NULL",2014-11-01,791882
"A","C","NULL",2014-12-01,994258
"A","C","NULL",2015-01-01,200316
"A","C","NULL",2015-02-01,293325
"A","C","NULL",2015-03-01,251831
"A","C","NULL",2015-04-01,173456
"A","C","NULL",2015-05-01,315297
"A","C","NULL",2015-06-01,364767
"A","C","NULL",2015-07-01,249371
"A","C","NULL",2015-08-01,320235
"A","C","NULL",2015-09-01,302032
"A","C","NULL",2015-10-01,212490
"A","C","NULL",2015-11-01,720738
"A","C","NULL",2015-12-01,915320
"A","C","NULL",2016-01-01,214076
"A","C","NULL",2016-02-01,353952
"A","C","NULL",2016-03-01,429489
"A","C","NULL",2016-04-01,199609
"A","C","NULL",2016-05-01,197262
"A","C","NULL",2016-06-01,283414
"A","C","NULL",2016-07-01,177526
"A","C","NULL",2016-08-01,180192
"A","D","NULL",2010-12-01,0
"A","D","NULL",2011-01-01,0
"A","D","NULL",2011-02-01,0
"A","D","NULL",2011-03-01,0
"A","D","NULL",2011-04-01,0
"A","D","NULL",2011-05-01,0
"A","D","NULL",2011-06-01,0
"A","D","NULL",2011-07-01,0
"A","D","NULL",2011-08-01,0
"A","D","NULL",2011-09-01,0
"A","D","NULL",2011-10-01,0
"A","D","NULL",2011-11-01,0
"A","D","NULL",2011-12-01,0
"A","D","NULL",2012-01-01,0
"A","D","NULL",2012-02-01,0
"A","D","NULL",2012-03-01,0
"A","D","NULL",2012-04-01,0
"A","D","NULL",2012-05-01,0
"A","D","NULL",2012-06-01,0
"A","D","NULL",2012-07-01,0
"A","D","NULL",2012-08-01,0
"A","D","NULL",2012-09-01,0
"A","D","NULL",2012-10-01,0
"A","D","NULL",2012-11-01,0
"A","D","NULL",2012-12-01,0
"A","D","NULL",2013-01-01,3935613
"A","D","NULL",2013-02-01,3371752
"A","D","NULL",2013-03-01,3740123
"A","D","NULL",2013-04-01,2511176
"A","D","NULL",2013-05-01,2404304
"A","D","NULL",2013-06-01,3376859
"A","D","NULL",2013-07-01,2629389
"A","D","NULL",2013-08-01,2891573
"A","D","NULL",2013-09-01,3497236
"A","D","NULL",2013-10-01,2708747
"A","D","NULL",2013-11-01,3197713
"A","D","NULL",2013-12-01,4289498
"A","D","NULL",2014-01-01,2723711
"A","D","NULL",2014-02-01,3136214
"A","D","NULL",2014-03-01,3463671
"A","D","NULL",2014-04-01,2306619
"A","D","NULL",2014-05-01,2217653
"A","D","NULL",2014-06-01,3038648
"A","D","NULL",2014-07-01,2438913
"A","D","NULL",2014-08-01,2713823
"A","D","NULL",2014-09-01,3215620
"A","D","NULL",2014-10-01,2478701
"A","D","NULL",2014-11-01,2823700
"A","D","NULL",2014-12-01,4146995
"A","D","NULL",2015-01-01,2597806
"A","D","NULL",2015-02-01,2939458
"A","D","NULL",2015-03-01,3169292
"A","D","NULL",2015-04-01,2206567
"A","D","NULL",2015-05-01,2138362
"A","D","NULL",2015-06-01,2866810
"A","D","NULL",2015-07-01,2198258
"A","D","NULL",2015-08-01,2446366
"A","D","NULL",2015-09-01,3041903
"A","D","NULL",2015-10-01,2367044
"A","D","NULL",2015-11-01,2793613
"A","D","NULL",2015-12-01,3679454
"A","D","NULL",2016-01-01,2310953
"A","D","NULL",2016-02-01,2548738
"A","D","NULL",2016-03-01,2812033
"A","D","NULL",2016-04-01,1986398
"A","D","NULL",2016-05-01,2004808
"A","D","NULL",2016-06-01,2634984
"A","D","NULL",2016-07-01,2076988
"A","D","NULL",2016-08-01,2399623
"A","E","U",2010-12-01,0
"A","E","U",2011-01-01,0
"A","E","U",2011-02-01,0
"A","E","U",2011-03-01,0
"A","E","U",2011-04-01,0
"A","E","U",2011-05-01,0
"A","E","U",2011-06-01,0
"A","E","U",2011-07-01,0
"A","E","U",2011-08-01,0
"A","E","U",2011-09-01,0
"A","E","U",2011-10-01,0
"A","E","U",2011-11-01,0
"A","E","U",2011-12-01,0
"A","E","U",2012-01-01,0
"A","E","U",2012-02-01,0
"A","E","U",2012-03-01,0
"A","E","U",2012-04-01,0
"A","E","U",2012-05-01,0
"A","E","U",2012-06-01,0
"A","E","U",2012-07-01,0
"A","E","U",2012-08-01,0
"A","E","U",2012-09-01,0
"A","E","U",2012-10-01,0
"A","E","U",2012-11-01,0
"A","E","U",2012-12-01,0
"A","E","U",2013-01-01,327114
"A","E","U",2013-02-01,298885
"A","E","U",2013-03-01,389278
"A","E","U",2013-04-01,355063
"A","E","U",2013-05-01,520331
"A","E","U",2013-06-01,782882
"A","E","U",2013-07-01,628759
"A","E","U",2013-08-01,576375
"A","E","U",2013-09-01,640056
"A","E","U",2013-10-01,632935
"A","E","U",2013-11-01,1706453
"A","E","U",2013-12-01,3688210
"A","E","U",2014-01-01,600909
"A","E","U",2014-02-01,799393
"A","E","U",2014-03-01,1024883
"A","E","U",2014-04-01,868115
"A","E","U",2014-05-01,965442
"A","E","U",2014-06-01,1498936
"A","E","U",2014-07-01,1151332
"A","E","U",2014-08-01,1132559
"A","E","U",2014-09-01,1243079
"A","E","U",2014-10-01,1046173
"A","E","U",2014-11-01,2823763
"A","E","U",2014-12-01,6023218
"A","E","U",2015-01-01,1072053
"A","E","U",2015-02-01,1349682
"A","E","U",2015-03-01,1647360
"A","E","U",2015-04-01,1285270
"A","E","U",2015-05-01,1496123
"A","E","U",2015-06-01,2189921
"A","E","U",2015-07-01,1653753
"A","E","U",2015-08-01,1617402
"A","E","U",2015-09-01,1728332
"A","E","U",2015-10-01,1296849
"A","E","U",2015-11-01,2889028
"A","E","U",2015-12-01,7068157
"A","E","U",2016-01-01,1113877
"A","E","U",2016-02-01,1492482
"A","E","U",2016-03-01,1759233
"A","E","U",2016-04-01,1369538
"A","E","U",2016-05-01,1647726
"A","E","U",2016-06-01,2297893
"A","E","U",2016-07-01,1681710
"A","E","U",2016-08-01,1662542
"A","F","L",2010-12-01,0
"A","F","L",2011-01-01,0
"A","F","L",2011-02-01,0
"A","F","L",2011-03-01,0
"A","F","L",2011-04-01,0
"A","F","L",2011-05-01,0
"A","F","L",2011-06-01,0
"A","F","L",2011-07-01,0
"A","F","L",2011-08-01,0
"A","F","L",2011-09-01,0
"A","F","L",2011-10-01,0
"A","F","L",2011-11-01,0
"A","F","L",2011-12-01,0
"A","F","L",2012-01-01,0
"A","F","L",2012-02-01,0
"A","F","L",2012-03-01,0
"A","F","L",2012-04-01,0
"A","F","L",2012-05-01,0
"A","F","L",2012-06-01,0
"A","F","L",2012-07-01,0
"A","F","L",2012-08-01,0
"A","F","L",2012-09-01,0
"A","F","L",2012-10-01,0
"A","F","L",2012-11-01,0
"A","F","L",2012-12-01,0
"A","F","L",2013-01-01,3602288
"A","F","L",2013-02-01,3265887
"A","F","L",2013-03-01,3842780
"A","F","L",2013-04-01,3032869
"A","F","L",2013-05-01,3018797
"A","F","L",2013-06-01,3910731
"A","F","L",2013-07-01,2965891
"A","F","L",2013-08-01,3209019
"A","F","L",2013-09-01,3385408
"A","F","L",2013-10-01,2332322
"A","F","L",2013-11-01,3591106
"A","F","L",2013-12-01,7757365
"A","F","L",2014-01-01,1686919
"A","F","L",2014-02-01,2189899
"A","F","L",2014-03-01,2635529
"A","F","L",2014-04-01,1956492
"A","F","L",2014-05-01,1924049
"A","F","L",2014-06-01,2644091
"A","F","L",2014-07-01,2543997
"A","F","L",2014-08-01,2526419
"A","F","L",2014-09-01,2590268
"A","F","L",2014-10-01,1879695
"A","F","L",2014-11-01,2923541
"A","F","L",2014-12-01,6329930
"A","F","L",2015-01-01,1517828
"A","F","L",2015-02-01,1970067
"A","F","L",2015-03-01,2222233
"A","F","L",2015-04-01,1556138
"A","F","L",2015-05-01,1687794
"A","F","L",2015-06-01,2222735
"A","F","L",2015-07-01,1708744
"A","F","L",2015-08-01,1798013
"A","F","L",2015-09-01,1928317
"A","F","L",2015-10-01,1315444
"A","F","L",2015-11-01,1498727
"A","F","L",2015-12-01,3666764
"A","F","L",2016-01-01,887895
"A","F","L",2016-02-01,1154624
"A","F","L",2016-03-01,1295116
"A","F","L",2016-04-01,935543
"A","F","L",2016-05-01,947917
"A","F","L",2016-06-01,1048502
"A","F","L",2016-07-01,993385
"A","F","L",2016-08-01,874113
"A","F","T",2010-12-01,0
"A","F","T",2011-01-01,0
"A","F","T",2011-02-01,0
"A","F","T",2011-03-01,0
"A","F","T",2011-04-01,0
"A","F","T",2011-05-01,0
"A","F","T",2011-06-01,0
"A","F","T",2011-07-01,0
"A","F","T",2011-08-01,0
"A","F","T",2011-09-01,0
"A","F","T",2011-10-01,0
"A","F","T",2011-11-01,0
"A","F","T",2011-12-01,0
"A","F","T",2012-01-01,0
"A","F","T",2012-02-01,0
"A","F","T",2012-03-01,0
"A","F","T",2012-04-01,0
"A","F","T",2012-05-01,0
"A","F","T",2012-06-01,0
"A","F","T",2012-07-01,0
"A","F","T",2012-08-01,0
"A","F","T",2012-09-01,0
"A","F","T",2012-10-01,0
"A","F","T",2012-11-01,0
"A","F","T",2012-12-01,0
"A","F","T",2013-01-01,183961
"A","F","T",2013-02-01,161743
"A","F","T",2013-03-01,200043
"A","F","T",2013-04-01,152111
"A","F","T",2013-05-01,179334
"A","F","T",2013-06-01,249036
"A","F","T",2013-07-01,180733
"A","F","T",2013-08-01,212360
"A","F","T",2013-09-01,223680
"A","F","T",2013-10-01,187339
"A","F","T",2013-11-01,397835
"A","F","T",2013-12-01,1008476
"A","F","T",2014-01-01,147532
"A","F","T",2014-02-01,187336
"A","F","T",2014-03-01,217043
"A","F","T",2014-04-01,150200
"A","F","T",2014-05-01,172550
"A","F","T",2014-06-01,231456
"A","F","T",2014-07-01,171898
"A","F","T",2014-08-01,191957
"A","F","T",2014-09-01,198620
"A","F","T",2014-10-01,157559
"A","F","T",2014-11-01,329868
"A","F","T",2014-12-01,876888
"A","F","T",2015-01-01,154685
"A","F","T",2015-02-01,175469
"A","F","T",2015-03-01,206167
"A","F","T",2015-04-01,139353
"A","F","T",2015-05-01,156370
"A","F","T",2015-06-01,206154
"A","F","T",2015-07-01,159263
"A","F","T",2015-08-01,185261
"A","F","T",2015-09-01,197621
"A","F","T",2015-10-01,180350
"A","F","T",2015-11-01,411239
"A","F","T",2015-12-01,841022
"A","F","T",2016-01-01,158119
"A","F","T",2016-02-01,191340
"A","F","T",2016-03-01,218419
"A","F","T",2016-04-01,175520
"A","F","T",2016-05-01,197528
"A","F","T",2016-06-01,241379
"A","F","T",2016-07-01,184698
"A","F","T",2016-08-01,212986
"A","G","D",2010-12-01,0
"A","G","D",2011-01-01,0
"A","G","D",2011-02-01,0
"A","G","D",2011-03-01,0
"A","G","D",2011-04-01,0
"A","G","D",2011-05-01,0
"A","G","D",2011-06-01,0
"A","G","D",2011-07-01,0
"A","G","D",2011-08-01,0
"A","G","D",2011-09-01,0
"A","G","D",2011-10-01,0
"A","G","D",2011-11-01,0
"A","G","D",2011-12-01,0
"A","G","D",2012-01-01,0
"A","G","D",2012-02-01,0
"A","G","D",2012-03-01,0
"A","G","D",2012-04-01,0
"A","G","D",2012-05-01,0
"A","G","D",2012-06-01,0
"A","G","D",2012-07-01,0
"A","G","D",2012-08-01,0
"A","G","D",2012-09-01,0
"A","G","D",2012-10-01,0
"A","G","D",2012-11-01,0
"A","G","D",2012-12-01,0
"A","G","D",2013-01-01,152315
"A","G","D",2013-02-01,156300
"A","G","D",2013-03-01,207508
"A","G","D",2013-04-01,159969
"A","G","D",2013-05-01,146604
"A","G","D",2013-06-01,171657
"A","G","D",2013-07-01,150030
"A","G","D",2013-08-01,145006
"A","G","D",2013-09-01,172582
"A","G","D",2013-10-01,123361
"A","G","D",2013-11-01,127777
"A","G","D",2013-12-01,146083
"A","G","D",2014-01-01,121583
"A","G","D",2014-02-01,133230
"A","G","D",2014-03-01,166314
"A","G","D",2014-04-01,130368
"A","G","D",2014-05-01,136370
"A","G","D",2014-06-01,162210
"A","G","D",2014-07-01,158117
"A","G","D",2014-08-01,141872
"A","G","D",2014-09-01,172499
"A","G","D",2014-10-01,120439
"A","G","D",2014-11-01,124687
